stream,src,dst,size,period,deadline,jitter
303,63,[27],364,1000000,650000,0
304,64,[28],404,1000000,630000,0
305,65,[29],244,1000000,600000,0
306,66,[30],284,1000000,620000,0
307,67,[31],324,1000000,640000,0
308,68,[32],364,1000000,650000,0
309,69,[33],404,1000000,630000,0
310,70,[34],244,1000000,600000,0
311,71,[35],284,1000000,620000,0
312,72,[36],324,1000000,640000,0
313,73,[37],364,1000000,650000,0
314,74,[38],404,1000000,630000,0
315,75,[39],244,1000000,600000,0
316,76,[40],284,1000000,620000,0
317,77,[41],324,1000000,640000,0
318,78,[42],364,1000000,650000,0
319,79,[43],404,1000000,630000,0
320,0,[45],244,1000000,600000,0
321,1,[46],284,1000000,620000,0
322,2,[47],324,1000000,640000,0
323,3,[48],364,1000000,650000,0
324,4,[49],404,1000000,630000,0
325,5,[50],244,1000000,600000,0
326,6,[51],284,1000000,620000,0
327,7,[52],324,1000000,640000,0
328,8,[53],364,1000000,650000,0
329,9,[54],404,1000000,630000,0
330,10,[55],244,1000000,600000,0
331,11,[56],284,1000000,620000,0
332,12,[57],324,1000000,640000,0
333,13,[58],364,1000000,650000,0
334,14,[59],404,1000000,630000,0
335,15,[60],244,1000000,600000,0
336,16,[61],284,1000000,620000,0
337,17,[62],324,1000000,640000,0
338,18,[63],364,1000000,650000,0
339,19,[64],404,1000000,630000,0
340,20,[65],244,1000000,600000,0
341,21,[66],284,1000000,620000,0
342,22,[67],324,1000000,640000,0
343,23,[68],364,1000000,650000,0
344,24,[69],404,1000000,630000,0
345,25,[70],244,1000000,600000,0
346,26,[71],284,1000000,620000,0
347,27,[72],324,1000000,640000,0
348,28,[73],364,1000000,650000,0
349,29,[74],404,1000000,630000,0
350,30,[75],244,1000000,600000,0
351,31,[76],284,1000000,620000,0
352,32,[77],324,1000000,640000,0
353,33,[78],364,1000000,650000,0
354,34,[79],404,1000000,630000,0
355,35,[0],244,1000000,600000,0
356,36,[1],284,1000000,620000,0
357,37,[2],324,1000000,640000,0
358,38,[3],364,1000000,650000,0
359,39,[4],404,1000000,630000,0
360,40,[5],244,1000000,600000,0
361,41,[6],284,1000000,620000,0
362,42,[7],324,1000000,640000,0
363,43,[8],364,1000000,650000,0
364,44,[9],404,1000000,630000,0
365,45,[10],244,1000000,600000,0
366,46,[11],284,1000000,620000,0
367,47,[12],324,1000000,640000,0
368,48,[13],364,1000000,650000,0
369,49,[14],404,1000000,630000,0
370,50,[15],244,1000000,600000,0
371,51,[16],284,1000000,620000,0
372,52,[17],324,1000000,640000,0
373,53,[18],364,1000000,650000,0
374,54,[19],404,1000000,630000,0
375,55,[20],244,1000000,600000,0
376,56,[21],284,1000000,620000,0
377,57,[22],324,1000000,640000,0
378,58,[23],364,1000000,650000,0
379,59,[24],404,1000000,630000,0
380,60,[25],244,1000000,600000,0
381,61,[26],284,1000000,620000,0
382,62,[27],324,1000000,640000,0
383,63,[28],364,1000000,650000,0
384,64,[29],404,1000000,630000,0
385,65,[30],244,1000000,600000,0
386,66,[31],284,1000000,620000,0
387,67,[32],324,1000000,640000,0
388,68,[33],364,1000000,650000,0
389,69,[34],404,1000000,630000,0
390,70,[35],244,1000000,600000,0
391,71,[36],284,1000000,620000,0
392,72,[37],324,1000000,640000,0
393,73,[38],364,1000000,650000,0
394,74,[39],404,1000000,630000,0
395,75,[40],244,1000000,600000,0
396,76,[41],284,1000000,620000,0
397,77,[42],324,1000000,640000,0
398,78,[43],364,1000000,650000,0
399,79,[44],404,1000000,630000,0
400,0,[46],244,1000000,600000,0
401,1,[47],284,1000000,620000,0
402,2,[48],324,1000000,640000,0
403,3,[49],364,1000000,650000,0
404,4,[50],404,1000000,630000,0
405,5,[51],244,1000000,600000,0
406,6,[52],284,1000000,620000,0
407,7,[53],324,1000000,640000,0
408,8,[54],364,1000000,650000,0
409,9,[55],404,1000000,630000,0
410,10,[56],244,1000000,600000,0
411,11,[57],284,1000000,620000,0
412,12,[58],324,1000000,640000,0
413,13,[59],364,1000000,650000,0
414,14,[60],404,1000000,630000,0
415,15,[61],244,1000000,600000,0
416,16,[62],284,1000000,620000,0
417,17,[63],324,1000000,640000,0
418,18,[64],364,1000000,650000,0
419,19,[65],404,1000000,630000,0
420,20,[66],244,1000000,600000,0
421,21,[67],284,1000000,620000,0
422,22,[68],324,1000000,640000,0
423,23,[69],364,1000000,650000,0
424,24,[70],404,1000000,630000,0
425,25,[71],244,1000000,600000,0
426,26,[72],284,1000000,620000,0
427,27,[73],324,1000000,640000,0
428,28,[74],364,1000000,650000,0
429,29,[75],404,1000000,630000,0
430,30,[76],244,1000000,600000,0
431,31,[77],284,1000000,620000,0
432,32,[78],324,1000000,640000,0
433,33,[79],364,1000000,650000,0
434,34,[0],404,1000000,630000,0
435,35,[1],244,1000000,600000,0
436,36,[2],284,1000000,620000,0
437,37,[3],324,1000000,640000,0
438,38,[4],364,1000000,650000,0
439,39,[5],404,1000000,630000,0
440,40,[6],244,1000000,600000,0
441,41,[7],284,1000000,620000,0
442,42,[8],324,1000000,640000,0
443,43,[9],364,1000000,650000,0
444,44,[10],404,1000000,630000,0
445,45,[11],244,1000000,600000,0
446,46,[12],284,1000000,620000,0
447,47,[13],324,1000000,640000,0
448,48,[14],364,1000000,650000,0
449,49,[15],404,1000000,630000,0
450,50,[16],244,1000000,600000,0
451,51,[17],284,1000000,620000,0
452,52,[18],324,1000000,640000,0
453,53,[19],364,1000000,650000,0
454,54,[20],404,1000000,630000,0
455,55,[21],244,1000000,600000,0
456,56,[22],284,1000000,620000,0
457,57,[23],324,1000000,640000,0
458,58,[24],364,1000000,650000,0
459,59,[25],404,1000000,630000,0
460,60,[26],244,1000000,600000,0
461,61,[27],284,1000000,620000,0
462,62,[28],324,1000000,640000,0
463,63,[29],364,1000000,650000,0
464,64,[30],404,1000000,630000,0
465,65,[31],244,1000000,600000,0
466,66,[32],284,1000000,620000,0
467,67,[33],324,1000000,640000,0
468,68,[34],364,1000000,650000,0
469,69,[35],404,1000000,630000,0
470,70,[36],244,1000000,600000,0
471,71,[37],284,1000000,620000,0
472,72,[38],324,1000000,640000,0
473,73,[39],364,1000000,650000,0
474,74,[40],404,1000000,630000,0
475,75,[41],244,1000000,600000,0
476,76,[42],284,1000000,620000,0
477,77,[43],324,1000000,640000,0
478,78,[44],364,1000000,650000,0
479,79,[45],404,1000000,630000,0
480,0,[47],244,1000000,600000,0
481,1,[48],284,1000000,620000,0
482,2,[49],324,1000000,640000,0
483,3,[50],364,1000000,650000,0
484,4,[51],404,1000000,630000,0
485,5,[52],244,1000000,600000,0
486,6,[53],284,1000000,620000,0
487,7,[54],324,1000000,640000,0
488,8,[55],364,1000000,650000,0
489,9,[56],404,1000000,630000,0
490,10,[57],244,1000000,600000,0
491,11,[58],284,1000000,620000,0
492,12,[59],324,1000000,640000,0
493,13,[60],364,1000000,650000,0
494,14,[61],404,1000000,630000,0
495,15,[62],244,1000000,600000,0
496,16,[63],284,1000000,620000,0
497,17,[64],324,1000000,640000,0
498,18,[65],364,1000000,650000,0
499,19,[66],404,1000000,630000,0
500,20,[67],244,1000000,600000,0
501,21,[68],284,1000000,620000,0
502,22,[69],324,1000000,640000,0
503,23,[70],364,1000000,650000,0
504,24,[71],404,1000000,630000,0
505,25,[72],244,1000000,600000,0
506,26,[73],284,1000000,620000,0
507,27,[74],324,1000000,640000,0
508,28,[75],364,1000000,650000,0
509,29,[76],404,1000000,630000,0
510,30,[77],244,1000000,600000,0
511,31,[78],284,1000000,620000,0
512,32,[79],324,1000000,640000,0
513,33,[0],364,1000000,650000,0
514,34,[1],404,1000000,630000,0
515,35,[2],244,1000000,600000,0
516,36,[3],284,1000000,620000,0
517,37,[4],324,1000000,640000,0
518,38,[5],364,1000000,650000,0
519,39,[6],404,1000000,630000,0
520,40,[7],244,1000000,600000,0
521,41,[8],284,1000000,620000,0
522,42,[9],324,1000000,640000,0
523,43,[10],364,1000000,650000,0
524,44,[11],404,1000000,630000,0
525,45,[12],244,1000000,600000,0
526,46,[13],284,1000000,620000,0
527,47,[14],324,1000000,640000,0
528,48,[15],364,1000000,650000,0
529,49,[16],404,1000000,630000,0
530,50,[17],244,1000000,600000,0
531,51,[18],284,1000000,620000,0
532,52,[19],324,1000000,640000,0
533,53,[20],364,1000000,650000,0
534,54,[21],404,1000000,630000,0
535,55,[22],244,1000000,600000,0
536,56,[23],284,1000000,620000,0
537,57,[24],324,1000000,640000,0
538,58,[25],364,1000000,650000,0
539,59,[26],404,1000000,630000,0
540,60,[27],244,1000000,600000,0
541,61,[28],284,1000000,620000,0
542,62,[29],324,1000000,640000,0
543,63,[30],364,1000000,650000,0
544,64,[31],404,1000000,630000,0
545,65,[32],244,1000000,600000,0
546,66,[33],284,1000000,620000,0
547,67,[34],324,1000000,640000,0
548,68,[35],364,1000000,650000,0
549,69,[36],404,1000000,630000,0
550,70,[37],244,1000000,600000,0
551,71,[38],284,1000000,620000,0
552,72,[39],324,1000000,640000,0
553,73,[40],364,1000000,650000,0
554,74,[41],404,1000000,630000,0
555,75,[42],244,1000000,600000,0
556,76,[43],284,1000000,620000,0
557,77,[44],324,1000000,640000,0
558,78,[45],364,1000000,650000,0
559,79,[46],404,1000000,630000,0
560,0,[48],244,1000000,600000,0
561,1,[49],284,1000000,620000,0
562,2,[50],324,1000000,640000,0
563,3,[51],364,1000000,650000,0
564,4,[52],404,1000000,630000,0
565,5,[53],244,1000000,600000,0
566,6,[54],284,1000000,620000,0
567,7,[55],324,1000000,640000,0
568,8,[56],364,1000000,650000,0
569,9,[57],404,1000000,630000,0
570,10,[58],244,1000000,600000,0
571,11,[59],284,1000000,620000,0
572,12,[60],324,1000000,640000,0
573,13,[61],364,1000000,650000,0
574,14,[62],404,1000000,630000,0
575,15,[63],244,1000000,600000,0
576,16,[64],284,1000000,620000,0
577,17,[65],324,1000000,640000,0
578,18,[66],364,1000000,650000,0
579,19,[67],404,1000000,630000,0
580,20,[68],244,1000000,600000,0
581,21,[69],284,1000000,620000,0
582,22,[70],324,1000000,640000,0
583,23,[71],364,1000000,650000,0
584,24,[72],404,1000000,630000,0
585,25,[73],244,1000000,600000,0
586,26,[74],284,1000000,620000,0
587,27,[75],324,1000000,640000,0
588,28,[76],364,1000000,650000,0
589,29,[77],404,1000000,630000,0
590,30,[78],244,1000000,600000,0
591,31,[79],284,1000000,620000,0
592,32,[0],324,1000000,640000,0
593,33,[1],364,1000000,650000,0
594,34,[2],404,1000000,630000,0
595,35,[3],244,1000000,600000,0
596,36,[4],284,1000000,620000,0
597,37,[5],324,1000000,640000,0
598,38,[6],364,1000000,650000,0
599,39,[7],404,1000000,630000,0
600,40,[8],244,1000000,600000,0
601,41,[9],284,1000000,620000,0
602,42,[10],324,1000000,640000,0
603,43,[11],364,1000000,650000,0
604,44,[12],404,1000000,630000,0
605,45,[13],244,1000000,600000,0
606,46,[14],284,1000000,620000,0
607,47,[15],324,1000000,640000,0
608,48,[16],364,1000000,650000,0
609,49,[17],404,1000000,630000,0
610,50,[18],244,1000000,600000,0
611,51,[19],284,1000000,620000,0
612,52,[20],324,1000000,640000,0
613,53,[21],364,1000000,650000,0
614,54,[22],404,1000000,630000,0
615,55,[23],244,1000000,600000,0
616,56,[24],284,1000000,620000,0
617,57,[25],324,1000000,640000,0
618,58,[26],364,1000000,650000,0
619,59,[27],404,1000000,630000,0
620,60,[28],244,1000000,600000,0
621,61,[29],284,1000000,620000,0
622,62,[30],324,1000000,640000,0
623,63,[31],364,1000000,650000,0
624,64,[32],404,1000000,630000,0
625,65,[33],244,1000000,600000,0
626,66,[34],284,1000000,620000,0
627,67,[35],324,1000000,640000,0
628,68,[36],364,1000000,650000,0
629,69,[37],404,1000000,630000,0
630,70,[38],244,1000000,600000,0
631,71,[39],284,1000000,620000,0
632,72,[40],324,1000000,640000,0
633,73,[41],364,1000000,650000,0
634,74,[42],404,1000000,630000,0
635,75,[43],244,1000000,600000,0
636,76,[44],284,1000000,620000,0
637,77,[45],324,1000000,640000,0
638,78,[46],364,1000000,650000,0
639,79,[47],404,1000000,630000,0
640,0,[49],244,1000000,600000,0
641,1,[50],284,1000000,620000,0
642,2,[51],324,1000000,640000,0
643,3,[52],364,1000000,650000,0
644,4,[53],404,1000000,630000,0
645,5,[54],244,1000000,600000,0
646,6,[55],284,1000000,620000,0
647,7,[56],324,1000000,640000,0
648,8,[57],364,1000000,650000,0
649,9,[58],404,1000000,630000,0
650,10,[59],244,1000000,600000,0
651,11,[60],284,1000000,620000,0
652,12,[61],324,1000000,640000,0
653,13,[62],364,1000000,650000,0
654,14,[63],404,1000000,630000,0
655,15,[64],244,1000000,600000,0
656,16,[65],284,1000000,620000,0
657,17,[66],324,1000000,640000,0
658,18,[67],364,1000000,650000,0
659,19,[68],404,1000000,630000,0
660,20,[69],244,1000000,600000,0
661,21,[70],284,1000000,620000,0
662,22,[71],324,1000000,640000,0
663,23,[72],364,1000000,650000,0
664,24,[73],404,1000000,630000,0
665,25,[74],244,1000000,600000,0
666,26,[75],284,1000000,620000,0
667,27,[76],324,1000000,640000,0
668,28,[77],364,1000000,650000,0
669,29,[78],404,1000000,630000,0
670,30,[79],244,1000000,600000,0
671,31,[0],284,1000000,620000,0
672,32,[1],324,1000000,640000,0
673,33,[2],364,1000000,650000,0
674,34,[3],404,1000000,630000,0
675,35,[4],244,1000000,600000,0
676,36,[5],284,1000000,620000,0
677,37,[6],324,1000000,640000,0
678,38,[7],364,1000000,650000,0
679,39,[8],404,1000000,630000,0
680,40,[9],244,1000000,600000,0
681,41,[10],284,1000000,620000,0
682,42,[11],324,1000000,640000,0
683,43,[12],364,1000000,650000,0
684,44,[13],404,1000000,630000,0
685,45,[14],244,1000000,600000,0
686,46,[15],284,1000000,620000,0
687,47,[16],324,1000000,640000,0
688,48,[17],364,1000000,650000,0
689,49,[18],404,1000000,630000,0
690,50,[19],244,1000000,600000,0
691,51,[20],284,1000000,620000,0
692,52,[21],324,1000000,640000,0
693,53,[22],364,1000000,650000,0
694,54,[23],404,1000000,630000,0
695,55,[24],244,1000000,600000,0
696,56,[25],284,1000000,620000,0
697,57,[26],324,1000000,640000,0
698,58,[27],364,1000000,650000,0
699,59,[28],404,1000000,630000,0
700,60,[29],244,1000000,600000,0
701,61,[30],284,1000000,620000,0
702,62,[31],324,1000000,640000,0
703,63,[32],364,1000000,650000,0
704,64,[33],404,1000000,630000,0
705,65,[34],244,1000000,600000,0
706,66,[35],284,1000000,620000,0
707,67,[36],324,1000000,640000,0
708,68,[37],364,1000000,650000,0
709,69,[38],404,1000000,630000,0
710,70,[39],244,1000000,600000,0
711,71,[40],284,1000000,620000,0
712,72,[41],324,1000000,640000,0
713,73,[42],364,1000000,650000,0
714,74,[43],404,1000000,630000,0
715,75,[44],244,1000000,600000,0
716,76,[45],284,1000000,620000,0
717,77,[46],324,1000000,640000,0
718,78,[47],364,1000000,650000,0
719,79,[48],404,1000000,630000,0
720,0,[50],244,1000000,600000,0
721,1,[51],284,1000000,620000,0
722,2,[52],324,1000000,640000,0
723,3,[53],364,1000000,650000,0
724,4,[54],404,1000000,630000,0
725,5,[55],244,1000000,600000,0
726,6,[56],284,1000000,620000,0
727,7,[57],324,1000000,640000,0
728,8,[58],364,1000000,650000,0
729,9,[59],404,1000000,630000,0
730,10,[60],244,1000000,600000,0
731,11,[61],284,1000000,620000,0
732,12,[62],324,1000000,640000,0
733,13,[63],364,1000000,650000,0
734,14,[64],404,1000000,630000,0
735,15,[65],244,1000000,600000,0
736,16,[66],284,1000000,620000,0
737,17,[67],324,1000000,640000,0
738,18,[68],364,1000000,650000,0
739,19,[69],404,1000000,630000,0
740,20,[70],244,1000000,600000,0
741,21,[71],284,1000000,620000,0
742,22,[72],324,1000000,640000,0
743,23,[73],364,1000000,650000,0
744,24,[74],404,1000000,630000,0
745,25,[75],244,1000000,600000,0
746,26,[76],284,1000000,620000,0
747,27,[77],324,1000000,640000,0
748,28,[78],364,1000000,650000,0
749,29,[79],404,1000000,630000,0
750,30,[0],244,1000000,600000,0
751,31,[1],284,1000000,620000,0
752,32,[2],324,1000000,640000,0
753,33,[3],364,1000000,650000,0
754,34,[4],404,1000000,630000,0
755,35,[5],244,1000000,600000,0
756,36,[6],284,1000000,620000,0
757,37,[7],324,1000000,640000,0
758,38,[8],364,1000000,650000,0
759,39,[9],404,1000000,630000,0
760,40,[10],244,1000000,600000,0
761,41,[11],284,1000000,620000,0
762,42,[12],324,1000000,640000,0
763,43,[13],364,1000000,650000,0
764,44,[14],404,1000000,630000,0
765,45,[15],244,1000000,600000,0
766,46,[16],284,1000000,620000,0
767,47,[17],324,1000000,640000,0
768,48,[18],364,1000000,650000,0
769,49,[19],404,1000000,630000,0
770,50,[20],244,1000000,600000,0
771,51,[21],284,1000000,620000,0
772,52,[22],324,1000000,640000,0
773,53,[23],364,1000000,650000,0
774,54,[24],404,1000000,630000,0
