stream,src,dst,size,period,deadline,jitter
99,99,[260],404,1000000,630000,0
100,100,[261],244,1000000,600000,0
101,101,[262],284,1000000,620000,0
102,102,[263],324,1000000,640000,0
103,103,[264],364,1000000,650000,0
104,104,[265],404,1000000,630000,0
105,105,[266],244,1000000,600000,0
106,106,[267],284,1000000,620000,0
107,107,[268],324,1000000,640000,0
108,108,[269],364,1000000,650000,0
109,109,[270],404,1000000,630000,0
110,110,[271],244,1000000,600000,0
111,111,[272],284,1000000,620000,0
112,112,[273],324,1000000,640000,0
113,113,[274],364,1000000,650000,0
114,114,[275],404,1000000,630000,0
115,115,[276],244,1000000,600000,0
116,116,[277],284,1000000,620000,0
117,117,[278],324,1000000,640000,0
118,118,[279],364,1000000,650000,0
119,119,[280],404,1000000,630000,0
120,120,[281],244,1000000,600000,0
121,121,[282],284,1000000,620000,0
122,122,[283],324,1000000,640000,0
123,123,[284],364,1000000,650000,0
124,124,[285],404,1000000,630000,0
125,125,[286],244,1000000,600000,0
126,126,[287],284,1000000,620000,0
127,127,[288],324,1000000,640000,0
128,128,[289],364,1000000,650000,0
129,129,[290],404,1000000,630000,0
130,130,[291],244,1000000,600000,0
131,131,[292],284,1000000,620000,0
132,132,[293],324,1000000,640000,0
133,133,[294],364,1000000,650000,0
134,134,[295],404,1000000,630000,0
135,135,[296],244,1000000,600000,0
136,136,[297],284,1000000,620000,0
137,137,[298],324,1000000,640000,0
138,138,[299],364,1000000,650000,0
139,139,[300],404,1000000,630000,0
140,140,[301],244,1000000,600000,0
141,141,[302],284,1000000,620000,0
142,142,[303],324,1000000,640000,0
143,143,[304],364,1000000,650000,0
144,144,[305],404,1000000,630000,0
145,145,[306],244,1000000,600000,0
146,146,[307],284,1000000,620000,0
147,147,[308],324,1000000,640000,0
148,148,[309],364,1000000,650000,0
149,149,[310],404,1000000,630000,0
150,150,[311],244,1000000,600000,0
151,151,[312],284,1000000,620000,0
152,152,[313],324,1000000,640000,0
153,153,[314],364,1000000,650000,0
154,154,[315],404,1000000,630000,0
155,155,[316],244,1000000,600000,0
156,156,[317],284,1000000,620000,0
157,157,[318],324,1000000,640000,0
158,158,[319],364,1000000,650000,0
159,159,[0],404,1000000,630000,0
160,160,[1],244,1000000,600000,0
161,161,[2],284,1000000,620000,0
162,162,[3],324,1000000,640000,0
163,163,[4],364,1000000,650000,0
164,164,[5],404,1000000,630000,0
165,165,[6],244,1000000,600000,0
166,166,[7],284,1000000,620000,0
167,167,[8],324,1000000,640000,0
168,168,[9],364,1000000,650000,0
169,169,[10],404,1000000,630000,0
170,170,[11],244,1000000,600000,0
171,171,[12],284,1000000,620000,0
172,172,[13],324,1000000,640000,0
173,173,[14],364,1000000,650000,0
174,174,[15],404,1000000,630000,0
175,175,[16],244,1000000,600000,0
176,176,[17],284,1000000,620000,0
177,177,[18],324,1000000,640000,0
178,178,[19],364,1000000,650000,0
179,179,[20],404,1000000,630000,0
180,180,[21],244,1000000,600000,0
181,181,[22],284,1000000,620000,0
182,182,[23],324,1000000,640000,0
183,183,[24],364,1000000,650000,0
184,184,[25],404,1000000,630000,0
185,185,[26],244,1000000,600000,0
186,186,[27],284,1000000,620000,0
187,187,[28],324,1000000,640000,0
188,188,[29],364,1000000,650000,0
189,189,[30],404,1000000,630000,0
190,190,[31],244,1000000,600000,0
191,191,[32],284,1000000,620000,0
192,192,[33],324,1000000,640000,0
193,193,[34],364,1000000,650000,0
194,194,[35],404,1000000,630000,0
195,195,[36],244,1000000,600000,0
196,196,[37],284,1000000,620000,0
197,197,[38],324,1000000,640000,0
198,198,[39],364,1000000,650000,0
199,199,[40],404,1000000,630000,0
200,200,[41],244,1000000,600000,0
201,201,[42],284,1000000,620000,0
202,202,[43],324,1000000,640000,0
203,203,[44],364,1000000,650000,0
204,204,[45],404,1000000,630000,0
205,205,[46],244,1000000,600000,0
206,206,[47],284,1000000,620000,0
207,207,[48],324,1000000,640000,0
208,208,[49],364,1000000,650000,0
209,209,[50],404,1000000,630000,0
210,210,[51],244,1000000,600000,0
211,211,[52],284,1000000,620000,0
212,212,[53],324,1000000,640000,0
213,213,[54],364,1000000,650000,0
214,214,[55],404,1000000,630000,0
215,215,[56],244,1000000,600000,0
216,216,[57],284,1000000,620000,0
217,217,[58],324,1000000,640000,0
218,218,[59],364,1000000,650000,0
219,219,[60],404,1000000,630000,0
220,220,[61],244,1000000,600000,0
221,221,[62],284,1000000,620000,0
222,222,[63],324,1000000,640000,0
223,223,[64],364,1000000,650000,0
224,224,[65],404,1000000,630000,0
225,225,[66],244,1000000,600000,0
226,226,[67],284,1000000,620000,0
227,227,[68],324,1000000,640000,0
228,228,[69],364,1000000,650000,0
229,229,[70],404,1000000,630000,0
230,230,[71],244,1000000,600000,0
231,231,[72],284,1000000,620000,0
232,232,[73],324,1000000,640000,0
233,233,[74],364,1000000,650000,0
234,234,[75],404,1000000,630000,0
235,235,[76],244,1000000,600000,0
236,236,[77],284,1000000,620000,0
237,237,[78],324,1000000,640000,0
238,238,[79],364,1000000,650000,0
239,239,[80],404,1000000,630000,0
240,240,[81],244,1000000,600000,0
241,241,[82],284,1000000,620000,0
242,242,[83],324,1000000,640000,0
243,243,[84],364,1000000,650000,0
244,244,[85],404,1000000,630000,0
245,245,[86],244,1000000,600000,0
246,246,[87],284,1000000,620000,0
247,247,[88],324,1000000,640000,0
248,248,[89],364,1000000,650000,0
249,249,[90],404,1000000,630000,0
250,250,[91],244,1000000,600000,0
251,251,[92],284,1000000,620000,0
252,252,[93],324,1000000,640000,0
253,253,[94],364,1000000,650000,0
254,254,[95],404,1000000,630000,0
255,255,[96],244,1000000,600000,0
256,256,[97],284,1000000,620000,0
257,257,[98],324,1000000,640000,0
258,258,[99],364,1000000,650000,0
259,259,[100],404,1000000,630000,0
260,260,[101],244,1000000,600000,0
261,261,[102],284,1000000,620000,0
262,262,[103],324,1000000,640000,0
263,263,[104],364,1000000,650000,0
264,264,[105],404,1000000,630000,0
265,265,[106],244,1000000,600000,0
266,266,[107],284,1000000,620000,0
267,267,[108],324,1000000,640000,0
268,268,[109],364,1000000,650000,0
269,269,[110],404,1000000,630000,0
270,270,[111],244,1000000,600000,0
271,271,[112],284,1000000,620000,0
272,272,[113],324,1000000,640000,0
273,273,[114],364,1000000,650000,0
274,274,[115],404,1000000,630000,0
275,275,[116],244,1000000,600000,0
276,276,[117],284,1000000,620000,0
277,277,[118],324,1000000,640000,0
278,278,[119],364,1000000,650000,0
279,279,[120],404,1000000,630000,0
280,280,[121],244,1000000,600000,0
281,281,[122],284,1000000,620000,0
282,282,[123],324,1000000,640000,0
283,283,[124],364,1000000,650000,0
284,284,[125],404,1000000,630000,0
285,285,[126],244,1000000,600000,0
286,286,[127],284,1000000,620000,0
287,287,[128],324,1000000,640000,0
288,288,[129],364,1000000,650000,0
289,289,[130],404,1000000,630000,0
290,290,[131],244,1000000,600000,0
291,291,[132],284,1000000,620000,0
292,292,[133],324,1000000,640000,0
293,293,[134],364,1000000,650000,0
294,294,[135],404,1000000,630000,0
295,295,[136],244,1000000,600000,0
296,296,[137],284,1000000,620000,0
297,297,[138],324,1000000,640000,0
298,298,[139],364,1000000,650000,0
299,299,[140],404,1000000,630000,0
300,300,[141],244,1000000,600000,0
301,301,[142],284,1000000,620000,0
302,302,[143],324,1000000,640000,0
303,303,[144],364,1000000,650000,0
304,304,[145],404,1000000,630000,0
305,305,[146],244,1000000,600000,0
306,306,[147],284,1000000,620000,0
307,307,[148],324,1000000,640000,0
308,308,[149],364,1000000,650000,0
309,309,[150],404,1000000,630000,0
310,310,[151],244,1000000,600000,0
311,311,[152],284,1000000,620000,0
312,312,[153],324,1000000,640000,0
313,313,[154],364,1000000,650000,0
314,314,[155],404,1000000,630000,0
315,315,[156],244,1000000,600000,0
316,316,[157],284,1000000,620000,0
317,317,[158],324,1000000,640000,0
318,318,[159],364,1000000,650000,0
319,319,[160],404,1000000,630000,0
320,0,[162],244,1000000,600000,0
321,1,[163],284,1000000,620000,0
322,2,[164],324,1000000,640000,0
323,3,[165],364,1000000,650000,0
324,4,[166],404,1000000,630000,0
325,5,[167],244,1000000,600000,0
326,6,[168],284,1000000,620000,0
327,7,[169],324,1000000,640000,0
328,8,[170],364,1000000,650000,0
329,9,[171],404,1000000,630000,0
330,10,[172],244,1000000,600000,0
331,11,[173],284,1000000,620000,0
332,12,[174],324,1000000,640000,0
333,13,[175],364,1000000,650000,0
334,14,[176],404,1000000,630000,0
335,15,[177],244,1000000,600000,0
336,16,[178],284,1000000,620000,0
337,17,[179],324,1000000,640000,0
338,18,[180],364,1000000,650000,0
339,19,[181],404,1000000,630000,0
340,20,[182],244,1000000,600000,0
341,21,[183],284,1000000,620000,0
342,22,[184],324,1000000,640000,0
343,23,[185],364,1000000,650000,0
344,24,[186],404,1000000,630000,0
345,25,[187],244,1000000,600000,0
346,26,[188],284,1000000,620000,0
347,27,[189],324,1000000,640000,0
348,28,[190],364,1000000,650000,0
349,29,[191],404,1000000,630000,0
350,30,[192],244,1000000,600000,0
351,31,[193],284,1000000,620000,0
352,32,[194],324,1000000,640000,0
353,33,[195],364,1000000,650000,0
354,34,[196],404,1000000,630000,0
355,35,[197],244,1000000,600000,0
356,36,[198],284,1000000,620000,0
357,37,[199],324,1000000,640000,0
358,38,[200],364,1000000,650000,0
359,39,[201],404,1000000,630000,0
360,40,[202],244,1000000,600000,0
361,41,[203],284,1000000,620000,0
362,42,[204],324,1000000,640000,0
363,43,[205],364,1000000,650000,0
364,44,[206],404,1000000,630000,0
365,45,[207],244,1000000,600000,0
366,46,[208],284,1000000,620000,0
367,47,[209],324,1000000,640000,0
368,48,[210],364,1000000,650000,0
369,49,[211],404,1000000,630000,0
370,50,[212],244,1000000,600000,0
371,51,[213],284,1000000,620000,0
372,52,[214],324,1000000,640000,0
373,53,[215],364,1000000,650000,0
374,54,[216],404,1000000,630000,0
375,55,[217],244,1000000,600000,0
376,56,[218],284,1000000,620000,0
377,57,[219],324,1000000,640000,0
378,58,[220],364,1000000,650000,0
379,59,[221],404,1000000,630000,0
380,60,[222],244,1000000,600000,0
381,61,[223],284,1000000,620000,0
382,62,[224],324,1000000,640000,0
383,63,[225],364,1000000,650000,0
384,64,[226],404,1000000,630000,0
385,65,[227],244,1000000,600000,0
386,66,[228],284,1000000,620000,0
387,67,[229],324,1000000,640000,0
388,68,[230],364,1000000,650000,0
389,69,[231],404,1000000,630000,0
390,70,[232],244,1000000,600000,0
391,71,[233],284,1000000,620000,0
392,72,[234],324,1000000,640000,0
393,73,[235],364,1000000,650000,0
394,74,[236],404,1000000,630000,0
395,75,[237],244,1000000,600000,0
396,76,[238],284,1000000,620000,0
397,77,[239],324,1000000,640000,0
398,78,[240],364,1000000,650000,0
399,79,[241],404,1000000,630000,0
400,80,[242],244,1000000,600000,0
401,81,[243],284,1000000,620000,0
402,82,[244],324,1000000,640000,0
403,83,[245],364,1000000,650000,0
404,84,[246],404,1000000,630000,0
405,85,[247],244,1000000,600000,0
406,86,[248],284,1000000,620000,0
407,87,[249],324,1000000,640000,0
408,88,[250],364,1000000,650000,0
409,89,[251],404,1000000,630000,0
410,90,[252],244,1000000,600000,0
411,91,[253],284,1000000,620000,0
412,92,[254],324,1000000,640000,0
413,93,[255],364,1000000,650000,0
414,94,[256],404,1000000,630000,0
415,95,[257],244,1000000,600000,0
416,96,[258],284,1000000,620000,0
417,97,[259],324,1000000,640000,0
418,98,[260],364,1000000,650000,0
419,99,[261],404,1000000,630000,0
420,100,[262],244,1000000,600000,0
421,101,[263],284,1000000,620000,0
422,102,[264],324,1000000,640000,0
423,103,[265],364,1000000,650000,0
424,104,[266],404,1000000,630000,0
425,105,[267],244,1000000,600000,0
426,106,[268],284,1000000,620000,0
427,107,[269],324,1000000,640000,0
428,108,[270],364,1000000,650000,0
429,109,[271],404,1000000,630000,0
430,110,[272],244,1000000,600000,0
431,111,[273],284,1000000,620000,0
432,112,[274],324,1000000,640000,0
433,113,[275],364,1000000,650000,0
434,114,[276],404,1000000,630000,0
435,115,[277],244,1000000,600000,0
436,116,[278],284,1000000,620000,0
437,117,[279],324,1000000,640000,0
438,118,[280],364,1000000,650000,0
439,119,[281],404,1000000,630000,0
440,120,[282],244,1000000,600000,0
441,121,[283],284,1000000,620000,0
442,122,[284],324,1000000,640000,0
443,123,[285],364,1000000,650000,0
444,124,[286],404,1000000,630000,0
445,125,[287],244,1000000,600000,0
446,126,[288],284,1000000,620000,0
447,127,[289],324,1000000,640000,0
448,128,[290],364,1000000,650000,0
449,129,[291],404,1000000,630000,0
450,130,[292],244,1000000,600000,0
451,131,[293],284,1000000,620000,0
452,132,[294],324,1000000,640000,0
453,133,[295],364,1000000,650000,0
454,134,[296],404,1000000,630000,0
455,135,[297],244,1000000,600000,0
456,136,[298],284,1000000,620000,0
457,137,[299],324,1000000,640000,0
458,138,[300],364,1000000,650000,0
459,139,[301],404,1000000,630000,0
460,140,[302],244,1000000,600000,0
461,141,[303],284,1000000,620000,0
462,142,[304],324,1000000,640000,0
463,143,[305],364,1000000,650000,0
464,144,[306],404,1000000,630000,0
465,145,[307],244,1000000,600000,0
466,146,[308],284,1000000,620000,0
467,147,[309],324,1000000,640000,0
468,148,[310],364,1000000,650000,0
469,149,[311],404,1000000,630000,0
470,150,[312],244,1000000,600000,0
471,151,[313],284,1000000,620000,0
472,152,[314],324,1000000,640000,0
473,153,[315],364,1000000,650000,0
474,154,[316],404,1000000,630000,0
475,155,[317],244,1000000,600000,0
476,156,[318],284,1000000,620000,0
477,157,[319],324,1000000,640000,0
478,158,[0],364,1000000,650000,0
479,159,[1],404,1000000,630000,0
480,160,[2],244,1000000,600000,0
481,161,[3],284,1000000,620000,0
482,162,[4],324,1000000,640000,0
483,163,[5],364,1000000,650000,0
484,164,[6],404,1000000,630000,0
485,165,[7],244,1000000,600000,0
486,166,[8],284,1000000,620000,0
487,167,[9],324,1000000,640000,0
488,168,[10],364,1000000,650000,0
489,169,[11],404,1000000,630000,0
490,170,[12],244,1000000,600000,0
491,171,[13],284,1000000,620000,0
492,172,[14],324,1000000,640000,0
493,173,[15],364,1000000,650000,0
494,174,[16],404,1000000,630000,0
495,175,[17],244,1000000,600000,0
496,176,[18],284,1000000,620000,0
497,177,[19],324,1000000,640000,0
498,178,[20],364,1000000,650000,0
499,179,[21],404,1000000,630000,0
500,180,[22],244,1000000,600000,0
501,181,[23],284,1000000,620000,0
502,182,[24],324,1000000,640000,0
503,183,[25],364,1000000,650000,0
504,184,[26],404,1000000,630000,0
505,185,[27],244,1000000,600000,0
506,186,[28],284,1000000,620000,0
507,187,[29],324,1000000,640000,0
508,188,[30],364,1000000,650000,0
509,189,[31],404,1000000,630000,0
510,190,[32],244,1000000,600000,0
511,191,[33],284,1000000,620000,0
512,192,[34],324,1000000,640000,0
513,193,[35],364,1000000,650000,0
514,194,[36],404,1000000,630000,0
515,195,[37],244,1000000,600000,0
516,196,[38],284,1000000,620000,0
517,197,[39],324,1000000,640000,0
518,198,[40],364,1000000,650000,0
519,199,[41],404,1000000,630000,0
520,200,[42],244,1000000,600000,0
521,201,[43],284,1000000,620000,0
522,202,[44],324,1000000,640000,0
523,203,[45],364,1000000,650000,0
524,204,[46],404,1000000,630000,0
525,205,[47],244,1000000,600000,0
526,206,[48],284,1000000,620000,0
527,207,[49],324,1000000,640000,0
528,208,[50],364,1000000,650000,0
529,209,[51],404,1000000,630000,0
530,210,[52],244,1000000,600000,0
531,211,[53],284,1000000,620000,0
532,212,[54],324,1000000,640000,0
533,213,[55],364,1000000,650000,0
534,214,[56],404,1000000,630000,0
535,215,[57],244,1000000,600000,0
536,216,[58],284,1000000,620000,0
537,217,[59],324,1000000,640000,0
538,218,[60],364,1000000,650000,0
539,219,[61],404,1000000,630000,0
540,220,[62],244,1000000,600000,0
541,221,[63],284,1000000,620000,0
542,222,[64],324,1000000,640000,0
543,223,[65],364,1000000,650000,0
544,224,[66],404,1000000,630000,0
545,225,[67],244,1000000,600000,0
546,226,[68],284,1000000,620000,0
547,227,[69],324,1000000,640000,0
548,228,[70],364,1000000,650000,0
549,229,[71],404,1000000,630000,0
550,230,[72],244,1000000,600000,0
551,231,[73],284,1000000,620000,0
552,232,[74],324,1000000,640000,0
553,233,[75],364,1000000,650000,0
554,234,[76],404,1000000,630000,0
555,235,[77],244,1000000,600000,0
556,236,[78],284,1000000,620000,0
557,237,[79],324,1000000,640000,0
558,238,[80],364,1000000,650000,0
559,239,[81],404,1000000,630000,0
560,240,[82],244,1000000,600000,0
561,241,[83],284,1000000,620000,0
562,242,[84],324,1000000,640000,0
563,243,[85],364,1000000,650000,0
564,244,[86],404,1000000,630000,0
565,245,[87],244,1000000,600000,0
566,246,[88],284,1000000,620000,0
567,247,[89],324,1000000,640000,0
568,248,[90],364,1000000,650000,0
569,249,[91],404,1000000,630000,0
570,250,[92],244,1000000,600000,0
571,251,[93],284,1000000,620000,0
572,252,[94],324,1000000,640000,0
573,253,[95],364,1000000,650000,0
574,254,[96],404,1000000,630000,0
575,255,[97],244,1000000,600000,0
576,256,[98],284,1000000,620000,0
577,257,[99],324,1000000,640000,0
578,258,[100],364,1000000,650000,0
579,259,[101],404,1000000,630000,0
580,260,[102],244,1000000,600000,0
581,261,[103],284,1000000,620000,0
582,262,[104],324,1000000,640000,0
583,263,[105],364,1000000,650000,0
584,264,[106],404,1000000,630000,0
585,265,[107],244,1000000,600000,0
586,266,[108],284,1000000,620000,0
587,267,[109],324,1000000,640000,0
588,268,[110],364,1000000,650000,0
589,269,[111],404,1000000,630000,0
590,270,[112],244,1000000,600000,0
591,271,[113],284,1000000,620000,0
592,272,[114],324,1000000,640000,0
593,273,[115],364,1000000,650000,0
594,274,[116],404,1000000,630000,0
595,275,[117],244,1000000,600000,0
596,276,[118],284,1000000,620000,0
597,277,[119],324,1000000,640000,0
598,278,[120],364,1000000,650000,0
599,279,[121],404,1000000,630000,0
600,280,[122],244,1000000,600000,0
601,281,[123],284,1000000,620000,0
602,282,[124],324,1000000,640000,0
603,283,[125],364,1000000,650000,0
604,284,[126],404,1000000,630000,0
605,285,[127],244,1000000,600000,0
606,286,[128],284,1000000,620000,0
607,287,[129],324,1000000,640000,0
608,288,[130],364,1000000,650000,0
609,289,[131],404,1000000,630000,0
610,290,[132],244,1000000,600000,0
611,291,[133],284,1000000,620000,0
612,292,[134],324,1000000,640000,0
613,293,[135],364,1000000,650000,0
614,294,[136],404,1000000,630000,0
615,295,[137],244,1000000,600000,0
616,296,[138],284,1000000,620000,0
617,297,[139],324,1000000,640000,0
618,298,[140],364,1000000,650000,0
619,299,[141],404,1000000,630000,0
620,300,[142],244,1000000,600000,0
621,301,[143],284,1000000,620000,0
622,302,[144],324,1000000,640000,0
623,303,[145],364,1000000,650000,0
624,304,[146],404,1000000,630000,0
625,305,[147],244,1000000,600000,0
626,306,[148],284,1000000,620000,0
627,307,[149],324,1000000,640000,0
628,308,[150],364,1000000,650000,0
629,309,[151],404,1000000,630000,0
630,310,[152],244,1000000,600000,0
631,311,[153],284,1000000,620000,0
632,312,[154],324,1000000,640000,0
633,313,[155],364,1000000,650000,0
634,314,[156],404,1000000,630000,0
635,315,[157],244,1000000,600000,0
636,316,[158],284,1000000,620000,0
637,317,[159],324,1000000,640000,0
638,318,[160],364,1000000,650000,0
639,319,[161],404,1000000,630000,0
640,0,[163],244,1000000,600000,0
641,1,[164],284,1000000,620000,0
642,2,[165],324,1000000,640000,0
643,3,[166],364,1000000,650000,0
644,4,[167],404,1000000,630000,0
645,5,[168],244,1000000,600000,0
646,6,[169],284,1000000,620000,0
647,7,[170],324,1000000,640000,0
648,8,[171],364,1000000,650000,0
649,9,[172],404,1000000,630000,0
650,10,[173],244,1000000,600000,0
651,11,[174],284,1000000,620000,0
652,12,[175],324,1000000,640000,0
653,13,[176],364,1000000,650000,0
654,14,[177],404,1000000,630000,0
655,15,[178],244,1000000,600000,0
656,16,[179],284,1000000,620000,0
657,17,[180],324,1000000,640000,0
658,18,[181],364,1000000,650000,0
659,19,[182],404,1000000,630000,0
660,20,[183],244,1000000,600000,0
661,21,[184],284,1000000,620000,0
662,22,[185],324,1000000,640000,0
663,23,[186],364,1000000,650000,0
664,24,[187],404,1000000,630000,0
665,25,[188],244,1000000,600000,0
666,26,[189],284,1000000,620000,0
667,27,[190],324,1000000,640000,0
668,28,[191],364,1000000,650000,0
669,29,[192],404,1000000,630000,0
670,30,[193],244,1000000,600000,0
671,31,[194],284,1000000,620000,0
672,32,[195],324,1000000,640000,0
673,33,[196],364,1000000,650000,0
674,34,[197],404,1000000,630000,0
675,35,[198],244,1000000,600000,0
676,36,[199],284,1000000,620000,0
677,37,[200],324,1000000,640000,0
678,38,[201],364,1000000,650000,0
679,39,[202],404,1000000,630000,0
680,40,[203],244,1000000,600000,0
681,41,[204],284,1000000,620000,0
682,42,[205],324,1000000,640000,0
683,43,[206],364,1000000,650000,0
684,44,[207],404,1000000,630000,0
685,45,[208],244,1000000,600000,0
686,46,[209],284,1000000,620000,0
687,47,[210],324,1000000,640000,0
688,48,[211],364,1000000,650000,0
689,49,[212],404,1000000,630000,0
690,50,[213],244,1000000,600000,0
691,51,[214],284,1000000,620000,0
692,52,[215],324,1000000,640000,0
693,53,[216],364,1000000,650000,0
694,54,[217],404,1000000,630000,0
695,55,[218],244,1000000,600000,0
696,56,[219],284,1000000,620000,0
697,57,[220],324,1000000,640000,0
698,58,[221],364,1000000,650000,0
699,59,[222],404,1000000,630000,0
700,60,[223],244,1000000,600000,0
701,61,[224],284,1000000,620000,0
702,62,[225],324,1000000,640000,0
703,63,[226],364,1000000,650000,0
704,64,[227],404,1000000,630000,0
705,65,[228],244,1000000,600000,0
706,66,[229],284,1000000,620000,0
707,67,[230],324,1000000,640000,0
708,68,[231],364,1000000,650000,0
709,69,[232],404,1000000,630000,0
710,70,[233],244,1000000,600000,0
711,71,[234],284,1000000,620000,0
712,72,[235],324,1000000,640000,0
713,73,[236],364,1000000,650000,0
714,74,[237],404,1000000,630000,0
715,75,[238],244,1000000,600000,0
716,76,[239],284,1000000,620000,0
717,77,[240],324,1000000,640000,0
718,78,[241],364,1000000,650000,0
719,79,[242],404,1000000,630000,0
720,80,[243],244,1000000,600000,0
721,81,[244],284,1000000,620000,0
722,82,[245],324,1000000,640000,0
723,83,[246],364,1000000,650000,0
724,84,[247],404,1000000,630000,0
725,85,[248],244,1000000,600000,0
726,86,[249],284,1000000,620000,0
727,87,[250],324,1000000,640000,0
728,88,[251],364,1000000,650000,0
729,89,[252],404,1000000,630000,0
730,90,[253],244,1000000,600000,0
731,91,[254],284,1000000,620000,0
732,92,[255],324,1000000,640000,0
733,93,[256],364,1000000,650000,0
734,94,[257],404,1000000,630000,0
735,95,[258],244,1000000,600000,0
736,96,[259],284,1000000,620000,0
737,97,[260],324,1000000,640000,0
738,98,[261],364,1000000,650000,0
739,99,[262],404,1000000,630000,0
740,100,[263],244,1000000,600000,0
741,101,[264],284,1000000,620000,0
742,102,[265],324,1000000,640000,0
743,103,[266],364,1000000,650000,0
744,104,[267],404,1000000,630000,0
745,105,[268],244,1000000,600000,0
746,106,[269],284,1000000,620000,0
747,107,[270],324,1000000,640000,0
748,108,[271],364,1000000,650000,0
749,109,[272],404,1000000,630000,0
750,110,[273],244,1000000,600000,0
751,111,[274],284,1000000,620000,0
752,112,[275],324,1000000,640000,0
753,113,[276],364,1000000,650000,0
754,114,[277],404,1000000,630000,0
755,115,[278],244,1000000,600000,0
756,116,[279],284,1000000,620000,0
757,117,[280],324,1000000,640000,0
758,118,[281],364,1000000,650000,0
759,119,[282],404,1000000,630000,0
760,120,[283],244,1000000,600000,0
761,121,[284],284,1000000,620000,0
762,122,[285],324,1000000,640000,0
763,123,[286],364,1000000,650000,0
764,124,[287],404,1000000,630000,0
765,125,[288],244,1000000,600000,0
766,126,[289],284,1000000,620000,0
767,127,[290],324,1000000,640000,0
768,128,[291],364,1000000,650000,0
769,129,[292],404,1000000,630000,0
770,130,[293],244,1000000,600000,0
771,131,[294],284,1000000,620000,0
772,132,[295],324,1000000,640000,0
773,133,[296],364,1000000,650000,0
774,134,[297],404,1000000,630000,0
