stream,src,dst,size,period,deadline,jitter
95,95,[16],244,1000000,600000,0
96,96,[17],284,1000000,620000,0
97,97,[18],324,1000000,640000,0
98,98,[19],364,1000000,650000,0
99,99,[20],404,1000000,630000,0
100,100,[21],244,1000000,600000,0
101,101,[22],284,1000000,620000,0
102,102,[23],324,1000000,640000,0
103,103,[24],364,1000000,650000,0
104,104,[25],404,1000000,630000,0
105,105,[26],244,1000000,600000,0
106,106,[27],284,1000000,620000,0
107,107,[28],324,1000000,640000,0
108,108,[29],364,1000000,650000,0
109,109,[30],404,1000000,630000,0
110,110,[31],244,1000000,600000,0
111,111,[32],284,1000000,620000,0
112,112,[33],324,1000000,640000,0
113,113,[34],364,1000000,650000,0
114,114,[35],404,1000000,630000,0
115,115,[36],244,1000000,600000,0
116,116,[37],284,1000000,620000,0
117,117,[38],324,1000000,640000,0
118,118,[39],364,1000000,650000,0
119,119,[40],404,1000000,630000,0
120,120,[41],244,1000000,600000,0
121,121,[42],284,1000000,620000,0
122,122,[43],324,1000000,640000,0
123,123,[44],364,1000000,650000,0
124,124,[45],404,1000000,630000,0
125,125,[46],244,1000000,600000,0
126,126,[47],284,1000000,620000,0
127,127,[48],324,1000000,640000,0
128,128,[49],364,1000000,650000,0
129,129,[50],404,1000000,630000,0
130,130,[51],244,1000000,600000,0
131,131,[52],284,1000000,620000,0
132,132,[53],324,1000000,640000,0
133,133,[54],364,1000000,650000,0
134,134,[55],404,1000000,630000,0
135,135,[56],244,1000000,600000,0
136,136,[57],284,1000000,620000,0
137,137,[58],324,1000000,640000,0
138,138,[59],364,1000000,650000,0
139,139,[60],404,1000000,630000,0
140,140,[61],244,1000000,600000,0
141,141,[62],284,1000000,620000,0
142,142,[63],324,1000000,640000,0
143,143,[64],364,1000000,650000,0
144,144,[65],404,1000000,630000,0
145,145,[66],244,1000000,600000,0
146,146,[67],284,1000000,620000,0
147,147,[68],324,1000000,640000,0
148,148,[69],364,1000000,650000,0
149,149,[70],404,1000000,630000,0
150,150,[71],244,1000000,600000,0
151,151,[72],284,1000000,620000,0
152,152,[73],324,1000000,640000,0
153,153,[74],364,1000000,650000,0
154,154,[75],404,1000000,630000,0
155,155,[76],244,1000000,600000,0
156,156,[77],284,1000000,620000,0
157,157,[78],324,1000000,640000,0
158,158,[79],364,1000000,650000,0
159,159,[80],404,1000000,630000,0
160,0,[82],244,1000000,600000,0
161,1,[83],284,1000000,620000,0
162,2,[84],324,1000000,640000,0
163,3,[85],364,1000000,650000,0
164,4,[86],404,1000000,630000,0
165,5,[87],244,1000000,600000,0
166,6,[88],284,1000000,620000,0
167,7,[89],324,1000000,640000,0
168,8,[90],364,1000000,650000,0
169,9,[91],404,1000000,630000,0
170,10,[92],244,1000000,600000,0
171,11,[93],284,1000000,620000,0
172,12,[94],324,1000000,640000,0
173,13,[95],364,1000000,650000,0
174,14,[96],404,1000000,630000,0
175,15,[97],244,1000000,600000,0
176,16,[98],284,1000000,620000,0
177,17,[99],324,1000000,640000,0
178,18,[100],364,1000000,650000,0
179,19,[101],404,1000000,630000,0
180,20,[102],244,1000000,600000,0
181,21,[103],284,1000000,620000,0
182,22,[104],324,1000000,640000,0
183,23,[105],364,1000000,650000,0
184,24,[106],404,1000000,630000,0
185,25,[107],244,1000000,600000,0
186,26,[108],284,1000000,620000,0
187,27,[109],324,1000000,640000,0
188,28,[110],364,1000000,650000,0
189,29,[111],404,1000000,630000,0
190,30,[112],244,1000000,600000,0
191,31,[113],284,1000000,620000,0
192,32,[114],324,1000000,640000,0
193,33,[115],364,1000000,650000,0
194,34,[116],404,1000000,630000,0
195,35,[117],244,1000000,600000,0
196,36,[118],284,1000000,620000,0
197,37,[119],324,1000000,640000,0
198,38,[120],364,1000000,650000,0
199,39,[121],404,1000000,630000,0
200,40,[122],244,1000000,600000,0
201,41,[123],284,1000000,620000,0
202,42,[124],324,1000000,640000,0
203,43,[125],364,1000000,650000,0
204,44,[126],404,1000000,630000,0
205,45,[127],244,1000000,600000,0
206,46,[128],284,1000000,620000,0
207,47,[129],324,1000000,640000,0
208,48,[130],364,1000000,650000,0
209,49,[131],404,1000000,630000,0
210,50,[132],244,1000000,600000,0
211,51,[133],284,1000000,620000,0
212,52,[134],324,1000000,640000,0
213,53,[135],364,1000000,650000,0
214,54,[136],404,1000000,630000,0
215,55,[137],244,1000000,600000,0
216,56,[138],284,1000000,620000,0
217,57,[139],324,1000000,640000,0
218,58,[140],364,1000000,650000,0
219,59,[141],404,1000000,630000,0
220,60,[142],244,1000000,600000,0
221,61,[143],284,1000000,620000,0
222,62,[144],324,1000000,640000,0
223,63,[145],364,1000000,650000,0
224,64,[146],404,1000000,630000,0
225,65,[147],244,1000000,600000,0
226,66,[148],284,1000000,620000,0
227,67,[149],324,1000000,640000,0
228,68,[150],364,1000000,650000,0
229,69,[151],404,1000000,630000,0
230,70,[152],244,1000000,600000,0
231,71,[153],284,1000000,620000,0
232,72,[154],324,1000000,640000,0
233,73,[155],364,1000000,650000,0
234,74,[156],404,1000000,630000,0
235,75,[157],244,1000000,600000,0
236,76,[158],284,1000000,620000,0
237,77,[159],324,1000000,640000,0
238,78,[0],364,1000000,650000,0
239,79,[1],404,1000000,630000,0
240,80,[2],244,1000000,600000,0
241,81,[3],284,1000000,620000,0
242,82,[4],324,1000000,640000,0
243,83,[5],364,1000000,650000,0
244,84,[6],404,1000000,630000,0
245,85,[7],244,1000000,600000,0
246,86,[8],284,1000000,620000,0
247,87,[9],324,1000000,640000,0
248,88,[10],364,1000000,650000,0
249,89,[11],404,1000000,630000,0
250,90,[12],244,1000000,600000,0
251,91,[13],284,1000000,620000,0
252,92,[14],324,1000000,640000,0
253,93,[15],364,1000000,650000,0
254,94,[16],404,1000000,630000,0
255,95,[17],244,1000000,600000,0
256,96,[18],284,1000000,620000,0
257,97,[19],324,1000000,640000,0
258,98,[20],364,1000000,650000,0
259,99,[21],404,1000000,630000,0
260,100,[22],244,1000000,600000,0
261,101,[23],284,1000000,620000,0
262,102,[24],324,1000000,640000,0
263,103,[25],364,1000000,650000,0
264,104,[26],404,1000000,630000,0
265,105,[27],244,1000000,600000,0
266,106,[28],284,1000000,620000,0
267,107,[29],324,1000000,640000,0
268,108,[30],364,1000000,650000,0
269,109,[31],404,1000000,630000,0
270,110,[32],244,1000000,600000,0
271,111,[33],284,1000000,620000,0
272,112,[34],324,1000000,640000,0
273,113,[35],364,1000000,650000,0
274,114,[36],404,1000000,630000,0
275,115,[37],244,1000000,600000,0
276,116,[38],284,1000000,620000,0
277,117,[39],324,1000000,640000,0
278,118,[40],364,1000000,650000,0
279,119,[41],404,1000000,630000,0
280,120,[42],244,1000000,600000,0
281,121,[43],284,1000000,620000,0
282,122,[44],324,1000000,640000,0
283,123,[45],364,1000000,650000,0
284,124,[46],404,1000000,630000,0
285,125,[47],244,1000000,600000,0
286,126,[48],284,1000000,620000,0
287,127,[49],324,1000000,640000,0
288,128,[50],364,1000000,650000,0
289,129,[51],404,1000000,630000,0
290,130,[52],244,1000000,600000,0
291,131,[53],284,1000000,620000,0
292,132,[54],324,1000000,640000,0
293,133,[55],364,1000000,650000,0
294,134,[56],404,1000000,630000,0
295,135,[57],244,1000000,600000,0
296,136,[58],284,1000000,620000,0
297,137,[59],324,1000000,640000,0
298,138,[60],364,1000000,650000,0
299,139,[61],404,1000000,630000,0
300,140,[62],244,1000000,600000,0
301,141,[63],284,1000000,620000,0
302,142,[64],324,1000000,640000,0
303,143,[65],364,1000000,650000,0
304,144,[66],404,1000000,630000,0
305,145,[67],244,1000000,600000,0
306,146,[68],284,1000000,620000,0
307,147,[69],324,1000000,640000,0
308,148,[70],364,1000000,650000,0
309,149,[71],404,1000000,630000,0
310,150,[72],244,1000000,600000,0
311,151,[73],284,1000000,620000,0
312,152,[74],324,1000000,640000,0
313,153,[75],364,1000000,650000,0
314,154,[76],404,1000000,630000,0
315,155,[77],244,1000000,600000,0
316,156,[78],284,1000000,620000,0
317,157,[79],324,1000000,640000,0
318,158,[80],364,1000000,650000,0
319,159,[81],404,1000000,630000,0
320,0,[83],244,1000000,600000,0
321,1,[84],284,1000000,620000,0
322,2,[85],324,1000000,640000,0
323,3,[86],364,1000000,650000,0
324,4,[87],404,1000000,630000,0
325,5,[88],244,1000000,600000,0
326,6,[89],284,1000000,620000,0
327,7,[90],324,1000000,640000,0
328,8,[91],364,1000000,650000,0
329,9,[92],404,1000000,630000,0
330,10,[93],244,1000000,600000,0
331,11,[94],284,1000000,620000,0
332,12,[95],324,1000000,640000,0
333,13,[96],364,1000000,650000,0
334,14,[97],404,1000000,630000,0
335,15,[98],244,1000000,600000,0
336,16,[99],284,1000000,620000,0
337,17,[100],324,1000000,640000,0
338,18,[101],364,1000000,650000,0
339,19,[102],404,1000000,630000,0
340,20,[103],244,1000000,600000,0
341,21,[104],284,1000000,620000,0
342,22,[105],324,1000000,640000,0
343,23,[106],364,1000000,650000,0
344,24,[107],404,1000000,630000,0
345,25,[108],244,1000000,600000,0
346,26,[109],284,1000000,620000,0
347,27,[110],324,1000000,640000,0
348,28,[111],364,1000000,650000,0
349,29,[112],404,1000000,630000,0
350,30,[113],244,1000000,600000,0
351,31,[114],284,1000000,620000,0
352,32,[115],324,1000000,640000,0
353,33,[116],364,1000000,650000,0
354,34,[117],404,1000000,630000,0
355,35,[118],244,1000000,600000,0
356,36,[119],284,1000000,620000,0
357,37,[120],324,1000000,640000,0
358,38,[121],364,1000000,650000,0
359,39,[122],404,1000000,630000,0
360,40,[123],244,1000000,600000,0
361,41,[124],284,1000000,620000,0
362,42,[125],324,1000000,640000,0
363,43,[126],364,1000000,650000,0
364,44,[127],404,1000000,630000,0
365,45,[128],244,1000000,600000,0
366,46,[129],284,1000000,620000,0
367,47,[130],324,1000000,640000,0
368,48,[131],364,1000000,650000,0
369,49,[132],404,1000000,630000,0
370,50,[133],244,1000000,600000,0
371,51,[134],284,1000000,620000,0
372,52,[135],324,1000000,640000,0
373,53,[136],364,1000000,650000,0
374,54,[137],404,1000000,630000,0
375,55,[138],244,1000000,600000,0
376,56,[139],284,1000000,620000,0
377,57,[140],324,1000000,640000,0
378,58,[141],364,1000000,650000,0
379,59,[142],404,1000000,630000,0
380,60,[143],244,1000000,600000,0
381,61,[144],284,1000000,620000,0
382,62,[145],324,1000000,640000,0
383,63,[146],364,1000000,650000,0
384,64,[147],404,1000000,630000,0
385,65,[148],244,1000000,600000,0
386,66,[149],284,1000000,620000,0
387,67,[150],324,1000000,640000,0
388,68,[151],364,1000000,650000,0
389,69,[152],404,1000000,630000,0
390,70,[153],244,1000000,600000,0
391,71,[154],284,1000000,620000,0
392,72,[155],324,1000000,640000,0
393,73,[156],364,1000000,650000,0
394,74,[157],404,1000000,630000,0
395,75,[158],244,1000000,600000,0
396,76,[159],284,1000000,620000,0
397,77,[0],324,1000000,640000,0
398,78,[1],364,1000000,650000,0
399,79,[2],404,1000000,630000,0
400,80,[3],244,1000000,600000,0
401,81,[4],284,1000000,620000,0
402,82,[5],324,1000000,640000,0
403,83,[6],364,1000000,650000,0
404,84,[7],404,1000000,630000,0
405,85,[8],244,1000000,600000,0
406,86,[9],284,1000000,620000,0
407,87,[10],324,1000000,640000,0
408,88,[11],364,1000000,650000,0
409,89,[12],404,1000000,630000,0
410,90,[13],244,1000000,600000,0
411,91,[14],284,1000000,620000,0
412,92,[15],324,1000000,640000,0
413,93,[16],364,1000000,650000,0
414,94,[17],404,1000000,630000,0
415,95,[18],244,1000000,600000,0
416,96,[19],284,1000000,620000,0
417,97,[20],324,1000000,640000,0
418,98,[21],364,1000000,650000,0
419,99,[22],404,1000000,630000,0
420,100,[23],244,1000000,600000,0
421,101,[24],284,1000000,620000,0
422,102,[25],324,1000000,640000,0
423,103,[26],364,1000000,650000,0
424,104,[27],404,1000000,630000,0
425,105,[28],244,1000000,600000,0
426,106,[29],284,1000000,620000,0
427,107,[30],324,1000000,640000,0
428,108,[31],364,1000000,650000,0
429,109,[32],404,1000000,630000,0
430,110,[33],244,1000000,600000,0
431,111,[34],284,1000000,620000,0
432,112,[35],324,1000000,640000,0
433,113,[36],364,1000000,650000,0
434,114,[37],404,1000000,630000,0
435,115,[38],244,1000000,600000,0
436,116,[39],284,1000000,620000,0
437,117,[40],324,1000000,640000,0
438,118,[41],364,1000000,650000,0
439,119,[42],404,1000000,630000,0
440,120,[43],244,1000000,600000,0
441,121,[44],284,1000000,620000,0
442,122,[45],324,1000000,640000,0
443,123,[46],364,1000000,650000,0
444,124,[47],404,1000000,630000,0
445,125,[48],244,1000000,600000,0
446,126,[49],284,1000000,620000,0
447,127,[50],324,1000000,640000,0
448,128,[51],364,1000000,650000,0
449,129,[52],404,1000000,630000,0
450,130,[53],244,1000000,600000,0
451,131,[54],284,1000000,620000,0
452,132,[55],324,1000000,640000,0
453,133,[56],364,1000000,650000,0
454,134,[57],404,1000000,630000,0
455,135,[58],244,1000000,600000,0
456,136,[59],284,1000000,620000,0
457,137,[60],324,1000000,640000,0
458,138,[61],364,1000000,650000,0
459,139,[62],404,1000000,630000,0
460,140,[63],244,1000000,600000,0
461,141,[64],284,1000000,620000,0
462,142,[65],324,1000000,640000,0
463,143,[66],364,1000000,650000,0
464,144,[67],404,1000000,630000,0
465,145,[68],244,1000000,600000,0
466,146,[69],284,1000000,620000,0
467,147,[70],324,1000000,640000,0
468,148,[71],364,1000000,650000,0
469,149,[72],404,1000000,630000,0
470,150,[73],244,1000000,600000,0
471,151,[74],284,1000000,620000,0
472,152,[75],324,1000000,640000,0
473,153,[76],364,1000000,650000,0
474,154,[77],404,1000000,630000,0
475,155,[78],244,1000000,600000,0
476,156,[79],284,1000000,620000,0
477,157,[80],324,1000000,640000,0
478,158,[81],364,1000000,650000,0
479,159,[82],404,1000000,630000,0
480,0,[84],244,1000000,600000,0
481,1,[85],284,1000000,620000,0
482,2,[86],324,1000000,640000,0
483,3,[87],364,1000000,650000,0
484,4,[88],404,1000000,630000,0
485,5,[89],244,1000000,600000,0
486,6,[90],284,1000000,620000,0
487,7,[91],324,1000000,640000,0
488,8,[92],364,1000000,650000,0
489,9,[93],404,1000000,630000,0
490,10,[94],244,1000000,600000,0
491,11,[95],284,1000000,620000,0
492,12,[96],324,1000000,640000,0
493,13,[97],364,1000000,650000,0
494,14,[98],404,1000000,630000,0
495,15,[99],244,1000000,600000,0
496,16,[100],284,1000000,620000,0
497,17,[101],324,1000000,640000,0
498,18,[102],364,1000000,650000,0
499,19,[103],404,1000000,630000,0
500,20,[104],244,1000000,600000,0
501,21,[105],284,1000000,620000,0
502,22,[106],324,1000000,640000,0
503,23,[107],364,1000000,650000,0
504,24,[108],404,1000000,630000,0
505,25,[109],244,1000000,600000,0
506,26,[110],284,1000000,620000,0
507,27,[111],324,1000000,640000,0
508,28,[112],364,1000000,650000,0
509,29,[113],404,1000000,630000,0
510,30,[114],244,1000000,600000,0
511,31,[115],284,1000000,620000,0
512,32,[116],324,1000000,640000,0
513,33,[117],364,1000000,650000,0
514,34,[118],404,1000000,630000,0
515,35,[119],244,1000000,600000,0
516,36,[120],284,1000000,620000,0
517,37,[121],324,1000000,640000,0
518,38,[122],364,1000000,650000,0
519,39,[123],404,1000000,630000,0
520,40,[124],244,1000000,600000,0
521,41,[125],284,1000000,620000,0
522,42,[126],324,1000000,640000,0
523,43,[127],364,1000000,650000,0
524,44,[128],404,1000000,630000,0
525,45,[129],244,1000000,600000,0
526,46,[130],284,1000000,620000,0
527,47,[131],324,1000000,640000,0
528,48,[132],364,1000000,650000,0
529,49,[133],404,1000000,630000,0
530,50,[134],244,1000000,600000,0
531,51,[135],284,1000000,620000,0
532,52,[136],324,1000000,640000,0
533,53,[137],364,1000000,650000,0
534,54,[138],404,1000000,630000,0
535,55,[139],244,1000000,600000,0
536,56,[140],284,1000000,620000,0
537,57,[141],324,1000000,640000,0
538,58,[142],364,1000000,650000,0
539,59,[143],404,1000000,630000,0
540,60,[144],244,1000000,600000,0
541,61,[145],284,1000000,620000,0
542,62,[146],324,1000000,640000,0
543,63,[147],364,1000000,650000,0
544,64,[148],404,1000000,630000,0
545,65,[149],244,1000000,600000,0
546,66,[150],284,1000000,620000,0
547,67,[151],324,1000000,640000,0
548,68,[152],364,1000000,650000,0
549,69,[153],404,1000000,630000,0
550,70,[154],244,1000000,600000,0
551,71,[155],284,1000000,620000,0
552,72,[156],324,1000000,640000,0
553,73,[157],364,1000000,650000,0
554,74,[158],404,1000000,630000,0
555,75,[159],244,1000000,600000,0
556,76,[0],284,1000000,620000,0
557,77,[1],324,1000000,640000,0
558,78,[2],364,1000000,650000,0
559,79,[3],404,1000000,630000,0
560,80,[4],244,1000000,600000,0
561,81,[5],284,1000000,620000,0
562,82,[6],324,1000000,640000,0
563,83,[7],364,1000000,650000,0
564,84,[8],404,1000000,630000,0
565,85,[9],244,1000000,600000,0
566,86,[10],284,1000000,620000,0
567,87,[11],324,1000000,640000,0
568,88,[12],364,1000000,650000,0
569,89,[13],404,1000000,630000,0
570,90,[14],244,1000000,600000,0
571,91,[15],284,1000000,620000,0
572,92,[16],324,1000000,640000,0
573,93,[17],364,1000000,650000,0
574,94,[18],404,1000000,630000,0
575,95,[19],244,1000000,600000,0
576,96,[20],284,1000000,620000,0
577,97,[21],324,1000000,640000,0
578,98,[22],364,1000000,650000,0
579,99,[23],404,1000000,630000,0
580,100,[24],244,1000000,600000,0
581,101,[25],284,1000000,620000,0
582,102,[26],324,1000000,640000,0
583,103,[27],364,1000000,650000,0
584,104,[28],404,1000000,630000,0
585,105,[29],244,1000000,600000,0
586,106,[30],284,1000000,620000,0
587,107,[31],324,1000000,640000,0
588,108,[32],364,1000000,650000,0
589,109,[33],404,1000000,630000,0
590,110,[34],244,1000000,600000,0
591,111,[35],284,1000000,620000,0
592,112,[36],324,1000000,640000,0
593,113,[37],364,1000000,650000,0
594,114,[38],404,1000000,630000,0
595,115,[39],244,1000000,600000,0
596,116,[40],284,1000000,620000,0
597,117,[41],324,1000000,640000,0
598,118,[42],364,1000000,650000,0
599,119,[43],404,1000000,630000,0
600,120,[44],244,1000000,600000,0
601,121,[45],284,1000000,620000,0
602,122,[46],324,1000000,640000,0
603,123,[47],364,1000000,650000,0
604,124,[48],404,1000000,630000,0
605,125,[49],244,1000000,600000,0
606,126,[50],284,1000000,620000,0
607,127,[51],324,1000000,640000,0
608,128,[52],364,1000000,650000,0
609,129,[53],404,1000000,630000,0
610,130,[54],244,1000000,600000,0
611,131,[55],284,1000000,620000,0
612,132,[56],324,1000000,640000,0
613,133,[57],364,1000000,650000,0
614,134,[58],404,1000000,630000,0
615,135,[59],244,1000000,600000,0
616,136,[60],284,1000000,620000,0
617,137,[61],324,1000000,640000,0
618,138,[62],364,1000000,650000,0
619,139,[63],404,1000000,630000,0
620,140,[64],244,1000000,600000,0
621,141,[65],284,1000000,620000,0
622,142,[66],324,1000000,640000,0
623,143,[67],364,1000000,650000,0
624,144,[68],404,1000000,630000,0
625,145,[69],244,1000000,600000,0
626,146,[70],284,1000000,620000,0
627,147,[71],324,1000000,640000,0
628,148,[72],364,1000000,650000,0
629,149,[73],404,1000000,630000,0
630,150,[74],244,1000000,600000,0
631,151,[75],284,1000000,620000,0
632,152,[76],324,1000000,640000,0
633,153,[77],364,1000000,650000,0
634,154,[78],404,1000000,630000,0
635,155,[79],244,1000000,600000,0
636,156,[80],284,1000000,620000,0
637,157,[81],324,1000000,640000,0
638,158,[82],364,1000000,650000,0
639,159,[83],404,1000000,630000,0
640,0,[85],244,1000000,600000,0
641,1,[86],284,1000000,620000,0
642,2,[87],324,1000000,640000,0
643,3,[88],364,1000000,650000,0
644,4,[89],404,1000000,630000,0
645,5,[90],244,1000000,600000,0
646,6,[91],284,1000000,620000,0
647,7,[92],324,1000000,640000,0
648,8,[93],364,1000000,650000,0
649,9,[94],404,1000000,630000,0
650,10,[95],244,1000000,600000,0
651,11,[96],284,1000000,620000,0
652,12,[97],324,1000000,640000,0
653,13,[98],364,1000000,650000,0
654,14,[99],404,1000000,630000,0
655,15,[100],244,1000000,600000,0
656,16,[101],284,1000000,620000,0
657,17,[102],324,1000000,640000,0
658,18,[103],364,1000000,650000,0
659,19,[104],404,1000000,630000,0
660,20,[105],244,1000000,600000,0
661,21,[106],284,1000000,620000,0
662,22,[107],324,1000000,640000,0
663,23,[108],364,1000000,650000,0
664,24,[109],404,1000000,630000,0
665,25,[110],244,1000000,600000,0
666,26,[111],284,1000000,620000,0
667,27,[112],324,1000000,640000,0
668,28,[113],364,1000000,650000,0
669,29,[114],404,1000000,630000,0
670,30,[115],244,1000000,600000,0
671,31,[116],284,1000000,620000,0
672,32,[117],324,1000000,640000,0
673,33,[118],364,1000000,650000,0
674,34,[119],404,1000000,630000,0
675,35,[120],244,1000000,600000,0
676,36,[121],284,1000000,620000,0
677,37,[122],324,1000000,640000,0
678,38,[123],364,1000000,650000,0
679,39,[124],404,1000000,630000,0
680,40,[125],244,1000000,600000,0
681,41,[126],284,1000000,620000,0
682,42,[127],324,1000000,640000,0
683,43,[128],364,1000000,650000,0
684,44,[129],404,1000000,630000,0
685,45,[130],244,1000000,600000,0
686,46,[131],284,1000000,620000,0
687,47,[132],324,1000000,640000,0
688,48,[133],364,1000000,650000,0
689,49,[134],404,1000000,630000,0
690,50,[135],244,1000000,600000,0
691,51,[136],284,1000000,620000,0
692,52,[137],324,1000000,640000,0
693,53,[138],364,1000000,650000,0
694,54,[139],404,1000000,630000,0
695,55,[140],244,1000000,600000,0
696,56,[141],284,1000000,620000,0
697,57,[142],324,1000000,640000,0
698,58,[143],364,1000000,650000,0
699,59,[144],404,1000000,630000,0
700,60,[145],244,1000000,600000,0
701,61,[146],284,1000000,620000,0
702,62,[147],324,1000000,640000,0
703,63,[148],364,1000000,650000,0
704,64,[149],404,1000000,630000,0
705,65,[150],244,1000000,600000,0
706,66,[151],284,1000000,620000,0
707,67,[152],324,1000000,640000,0
708,68,[153],364,1000000,650000,0
709,69,[154],404,1000000,630000,0
710,70,[155],244,1000000,600000,0
711,71,[156],284,1000000,620000,0
712,72,[157],324,1000000,640000,0
713,73,[158],364,1000000,650000,0
714,74,[159],404,1000000,630000,0
715,75,[0],244,1000000,600000,0
716,76,[1],284,1000000,620000,0
717,77,[2],324,1000000,640000,0
718,78,[3],364,1000000,650000,0
719,79,[4],404,1000000,630000,0
720,80,[5],244,1000000,600000,0
721,81,[6],284,1000000,620000,0
722,82,[7],324,1000000,640000,0
723,83,[8],364,1000000,650000,0
724,84,[9],404,1000000,630000,0
725,85,[10],244,1000000,600000,0
726,86,[11],284,1000000,620000,0
727,87,[12],324,1000000,640000,0
728,88,[13],364,1000000,650000,0
729,89,[14],404,1000000,630000,0
730,90,[15],244,1000000,600000,0
731,91,[16],284,1000000,620000,0
732,92,[17],324,1000000,640000,0
733,93,[18],364,1000000,650000,0
734,94,[19],404,1000000,630000,0
735,95,[20],244,1000000,600000,0
736,96,[21],284,1000000,620000,0
737,97,[22],324,1000000,640000,0
738,98,[23],364,1000000,650000,0
739,99,[24],404,1000000,630000,0
740,100,[25],244,1000000,600000,0
741,101,[26],284,1000000,620000,0
742,102,[27],324,1000000,640000,0
743,103,[28],364,1000000,650000,0
744,104,[29],404,1000000,630000,0
745,105,[30],244,1000000,600000,0
746,106,[31],284,1000000,620000,0
747,107,[32],324,1000000,640000,0
748,108,[33],364,1000000,650000,0
749,109,[34],404,1000000,630000,0
750,110,[35],244,1000000,600000,0
751,111,[36],284,1000000,620000,0
752,112,[37],324,1000000,640000,0
753,113,[38],364,1000000,650000,0
754,114,[39],404,1000000,630000,0
755,115,[40],244,1000000,600000,0
756,116,[41],284,1000000,620000,0
757,117,[42],324,1000000,640000,0
758,118,[43],364,1000000,650000,0
759,119,[44],404,1000000,630000,0
760,120,[45],244,1000000,600000,0
761,121,[46],284,1000000,620000,0
762,122,[47],324,1000000,640000,0
763,123,[48],364,1000000,650000,0
764,124,[49],404,1000000,630000,0
765,125,[50],244,1000000,600000,0
766,126,[51],284,1000000,620000,0
767,127,[52],324,1000000,640000,0
768,128,[53],364,1000000,650000,0
769,129,[54],404,1000000,630000,0
770,130,[55],244,1000000,600000,0
771,131,[56],284,1000000,620000,0
772,132,[57],324,1000000,640000,0
773,133,[58],364,1000000,650000,0
774,134,[59],404,1000000,630000,0
